ID;Lat;Long;USERS_TOT;USERS_O;USERS_G;USERS_FS;USERS_MAM;primary;tree_ri;ghm;heght;psri;npp;vcf;notho_ri;biomass;BIOMA
7657;-3822987.963;-7896990.025;15.296157;6.717321;7.69103;1.51829;2.644729;1.93279;10.086512;0.183725;6.768076;0.048629;4729.95;20.35;0.615503;23.7383;1
7658;-3822987.963;-7883829.285;12.594935;5.424993;6.563127;1.21317;1.889162;1.449262;6.621043;0.17734;3.134909;0.067035;3193.275;11.125;0.476211;14.408493;1
7659;-3822987.963;-7870668.544;15.135282;6.346108;7.644463;1.15838;3.023243;1.675134;5.552927;0.451119;2.947994;0.071285;4044.6;11.7;0.39703;12.300161;1
7660;-3822987.963;-7857507.804;12.643015;5.422651;6.912777;1.178908;1.691701;1.521458;5.119412;0.220939;4.212652;0.07963;2626.975;9.55;0.447566;15.191787;1
7661;-3822987.963;-7844347.064;4.135358;1.596865;2.634375;0.226122;0.413516;0.136169;0.431666;0.139753;1.894656;0.133758;756.1;2.375;0.062322;15.870711;1
7662;-3822987.963;-7831186.324;3.334704;1.354678;2.154194;0.177469;0.281378;0.107454;0.355706;0.131438;2.705354;0.131435;1657;1.95;0.045613;14.898083;1
7684;-3811590.428;-7956213.355;19.871338;8.856029;10.273437;2.000499;3.155306;2.630016;11.252943;0.416832;1.16132;-0.233043;5630.217391;28.518519;0.47124;27.105638;1
7685;-3811590.428;-7943052.615;13.954516;6.044883;6.888693;1.224694;2.715821;1.348499;8.432561;0.219622;0;0.021147;6312.090909;26.409091;0.403375;25.161458;1
7686;-3811590.428;-7929891.875;14.245005;6.042099;6.945138;1.192046;2.859789;1.363982;7.636706;0.32236;0.650708;0.029738;4847.181818;21.022727;0.35911;24.24585;1
7687;-3811590.428;-7916731.135;13.805607;6.24447;6.832715;1.35381;2.43377;1.565388;10.733486;0.210516;1.16786;-0.031908;5653.755556;27.888889;0.626011;38.288073;1
7688;-3811590.428;-7903570.395;13.361092;5.709193;6.614108;1.233103;2.359284;1.511391;8.299049;0.203841;5.210832;0.046854;3994.133333;16.088889;0.535544;22.363445;1
7689;-3811590.428;-7890409.655;15.201881;6.680081;7.564468;1.497412;2.701367;1.914683;9.52552;0.221877;5.901446;0.048273;4374;20.377778;0.472134;29.954549;1
7690;-3811590.428;-7877248.915;13.19839;5.485702;6.688043;1.124366;2.32058;1.596235;5.580493;0.202605;5.561488;0.097077;3168.266667;13.022222;0.524412;14.618022;1
7691;-3811590.428;-7864088.174;13.650843;5.701379;6.987164;1.163158;2.329874;1.531872;5.604684;0.291396;2.869012;0.066468;4066.568182;12.181818;0.565008;11.729771;1
7692;-3811590.428;-7850927.434;9.57981;3.865797;5.159655;0.870609;1.265348;0.956548;2.584016;0.142979;7.235804;0.127022;2283.190476;4.727273;0.255816;6.950553;1
7693;-3811590.428;-7837766.694;6.846168;3.005601;3.791211;0.524401;0.859758;0.473895;2.057786;0.138366;3.034792;0.117879;1650.135135;2.777778;0.146011;8.23675;1
7705;-3800192.892;-7949632.985;17.003165;7.416869;8.796667;1.520889;2.981738;1.852642;9.215826;0.207493;1.088749;-0.028069;4797.027778;27;0.349624;20.765509;1
7706;-3800192.892;-7936472.245;18.352747;8.030938;9.625673;1.664888;3.140298;1.898105;6.889891;0.467221;1.180726;0.070029;5065.625;14.2;0.219545;9.922052;1
7707;-3800192.892;-7923311.505;17.203637;7.567916;8.982505;1.592923;2.813332;1.976671;8.241378;0.450946;2.76418;0.033872;5308.325;19.65;0.362069;27.301147;1
7708;-3800192.892;-7910150.765;14.51426;6.248882;7.320938;1.307641;2.430795;1.660972;7.898161;0.260744;4.631884;0.031563;4065.2;20.75;0.434972;21.209556;1
7709;-3800192.892;-7896990.025;15.162293;6.275455;7.585156;1.303693;2.648479;1.648309;6.039447;0.27873;3.392923;0.079621;4395.775;14.375;0.299538;12.461437;1
7710;-3800192.892;-7883829.285;13.481353;5.750079;6.87323;1.27183;2.197771;1.539555;7.100688;0.183272;2.02292;0.071977;4039.95;17.075;0.611769;19.591626;1
7711;-3800192.892;-7870668.544;12.427194;5.080512;6.305841;1.048393;2.20694;1.447185;4.083619;0.19263;3.692028;0.111788;2584.025;10.55;0.40375;15.18153;1
7712;-3800192.892;-7857507.804;11.617738;4.821534;6.119988;1.067473;1.670868;1.386053;4.131064;0.176439;3.563958;0.092531;2573.175;9.9;0.437463;12.832289;1
7735;-3784996.179;-7949632.985;17.624218;7.602392;9.259878;1.554509;3.000725;1.733849;7.333221;0.245382;2.687688;0.043238;4859.675;20.15;0.229859;10.107019;1
7736;-3784996.179;-7936472.245;16.391166;7.008561;8.587185;1.408908;2.86005;1.566238;5.563992;0.337181;2.326885;0.082309;3725.731707;13.219512;0.179797;6.673652;1
7737;-3784996.179;-7923311.505;16.261869;7.047481;8.476228;1.470463;2.582875;1.764184;6.945041;0.312882;3.822793;0.055611;4348.225;18.05;0.349415;17.234579;1
7738;-3784996.179;-7910150.765;15.744731;6.68842;8.108882;1.437161;2.551301;1.730149;5.719114;0.31753;4.140057;0.077389;4074.3;13.25;0.295628;11.506878;1
7739;-3784996.179;-7896990.025;12.771998;5.632969;6.485357;1.215593;2.05312;1.389084;7.449826;0.159216;4.305392;0.05636;3889.95;17.55;0.502169;25.515614;1
7740;-3784996.179;-7883829.285;13.769293;5.93478;7.046542;1.257128;2.186715;1.598363;6.078646;0.249795;7.490117;0.065252;3785.875;17.275;0.376984;16.843555;1
7741;-3784996.179;-7870668.544;12.73143;5.425746;6.504443;1.178423;1.988518;1.411707;6.542539;0.185191;5.843813;0.060244;3674.8;15.6;0.518674;13.018363;1
7742;-3784996.179;-7857507.804;7.454981;3.018395;4.128651;0.602214;0.966796;0.647312;1.905944;0.19927;3.779756;0.10392;1564.657143;2.95122;0.161155;9.292186;1
7765;-3773598.643;-7956213.355;17.699839;7.784261;9.411267;1.658047;2.776049;1.821976;7.509925;0.28462;6.661966;-0.084812;3995.757576;18.776316;0.239922;15.345045;1
7766;-3773598.643;-7943052.615;15.34532;6.652915;8.017618;1.397021;2.523351;1.485162;7.395291;0.210186;0.045628;0.028835;4726;22.5;0.313752;18.815186;1
7767;-3773598.643;-7929891.875;14.484672;6.410959;7.587416;1.386449;2.15435;1.591343;7.259291;0.194371;1.478154;0.040093;3992.325;22.25;0.372052;21.809358;1
7768;-3773598.643;-7916731.135;14.004849;6.117374;7.233285;1.289208;2.160804;1.508801;5.53969;0.166829;1.963784;0.071508;3566.225;15.7;0.324928;10.728261;1
7769;-3773598.643;-7903570.395;13.06207;5.71777;6.718187;1.224404;1.930523;1.453866;6.252349;0.241513;5.887553;0.078136;3391.875;16.425;0.369689;15.545996;1
7770;-3773598.643;-7890409.655;13.870897;5.872901;7.049074;1.2375;2.273068;1.569737;4.361582;0.241266;4.545679;0.084656;2522.35;8.35;0.203612;13.447368;1
7771;-3773598.643;-7877248.915;11.954213;4.928586;6.052951;1.045782;1.944429;1.256988;3.944229;0.178052;5.203457;0.080401;2515.275;7.675;0.266855;9.853221;1
7772;-3773598.643;-7864088.174;8.635746;3.710466;4.581564;0.72363;1.161411;0.77593;3.400199;0.140763;3.356826;0.072787;2150.333333;5.975;0.234879;7.425958;1
7787;-3762201.108;-7962793.725;18.877704;8.253624;10.036501;1.749504;2.825185;1.894134;7.540925;0.31521;2.712675;-0.222426;3641.805556;17.705128;0.176429;12.563459;1
7788;-3762201.108;-7949632.985;14.69443;6.447771;7.699132;1.315976;2.31591;1.475018;6.232;0.153479;1.309766;0.040671;4104.222222;17.066667;0.28575;18.84775;1
7789;-3762201.108;-7936472.245;13.122982;6.014939;6.89424;1.321857;1.9361;1.3958;7.193907;0.148568;2.772626;0.027955;3799.630435;20.73913;0.3852;21.86549;1
7790;-3762201.108;-7923311.505;13.414724;5.970174;7.070994;1.32531;1.924259;1.492878;6.596469;0.151817;1.838991;0.046353;3758.466667;17.977778;0.400632;16.091638;1
7791;-3762201.108;-7910150.765;12.129797;5.235493;6.047637;1.119896;1.903693;1.24285;5.600204;0.148625;4.927217;0.073749;3034.978261;12.065217;0.300953;10.465297;1
7792;-3762201.108;-7896990.025;11.731957;4.865817;6.168755;0.991432;1.732539;1.372463;3.980889;0.183334;4.912351;0.092899;2108.772727;8.681818;0.262075;12.730701;1
7793;-3762201.108;-7883829.285;13.335458;5.647839;6.811124;1.228566;2.098754;1.581685;4.325298;0.229046;3.349168;0.086448;2626.173913;10.586957;0.266819;13.393344;1
7794;-3762201.108;-7870668.544;6.512774;2.832879;3.76272;0.455815;0.774836;0.402299;1.833448;0.129104;2.176004;0.08002;1644.964286;3.466667;0.107903;10.196506;1
7795;-3762201.108;-7857507.804;5.838568;2.501918;3.836514;0.315079;0.509253;0.29712;0.902036;0.125755;4.342273;0.105869;1231.076923;2.065217;0.083129;13.015665;1
7796;-3762201.108;-7844347.064;3.92305;1.511262;2.646588;0.184165;0.240585;0.106624;0.235898;0.114233;1.332728;0.119081;894.772727;1.844444;0.043815;16.159192;1
7817;-3747004.394;-7962793.725;17.808685;7.868958;9.626457;1.578311;2.444177;1.740182;6.805206;0.329829;2.592641;-0.411501;3651.35;19.04;0.154642;9.432781;1
7818;-3747004.394;-7949632.985;14.623391;6.68525;7.884121;1.391575;1.990309;1.550064;6.719575;0.14879;0.28113;0.031513;4278.044444;21.088889;0.308327;18.985606;1
7819;-3747004.394;-7936472.245;13.554984;6.241479;7.184033;1.343514;1.92286;1.513092;6.288549;0.149962;1.774657;0.054996;3687.4;17.8;0.308763;21.612254;1
7820;-3747004.394;-7923311.505;13.184878;5.934055;6.926387;1.252765;1.876464;1.514437;5.624135;0.141127;1.801888;0.055094;3390.822222;17.977778;0.312513;13.190956;1
7821;-3747004.394;-7910150.765;11.414055;4.774674;6.05449;1.036947;1.613598;1.220615;4.458625;0.14791;4.821821;0.08847;2196.159091;8.068182;0.2161;13.707507;1
7822;-3747004.394;-7896990.025;10.355391;4.062009;5.452435;0.894286;1.479351;1.068103;2.899424;0.137014;8.079428;0.112092;1995.681818;5.386364;0.177632;7.682935;1
7823;-3747004.394;-7883829.285;11.055847;4.633718;5.914036;1.01608;1.455592;1.257251;3.4569;0.141742;5.517361;0.104145;2344.727273;9;0.283988;12.365252;1
7824;-3747004.394;-7870668.544;5.347782;2.257084;3.057563;0.37596;0.562775;0.314844;1.372811;0.130456;5.757771;0.109658;1409.133333;2.222222;0.111358;8.76557;1
7825;-3747004.394;-7857507.804;9.854464;4.089515;5.324146;0.932815;1.146651;1.041945;2.469048;0.206649;3.641522;0.098127;2507.933333;5.088889;0.285924;10.891234;1
7826;-3747004.394;-7844347.064;4.998614;2.12623;3.218402;0.298795;0.446606;0.220098;0.778881;0.124097;2.853498;0.076233;1025.171875;2.933333;0.080449;15.346005;1
7847;-3735606.859;-7956213.355;16.375337;7.368219;8.795008;1.573516;2.225479;1.682081;7.73532;0.201742;1.523777;-0.015748;4284.512195;25.02439;0.302941;16.943706;1
7848;-3735606.859;-7943052.615;13.247456;6.042386;7.089292;1.275415;1.886265;1.385227;6.982227;0.170766;0.796089;0.015814;4470.65;23.575;0.380013;15.19602;1
7849;-3735606.859;-7929891.875;12.826147;5.824725;6.828442;1.24774;1.809795;1.387344;5.861194;0.169671;3.512767;0.056041;3492.804878;15.95122;0.311313;12.025694;1
7850;-3735606.859;-7916731.135;12.686316;5.72142;6.669625;1.105952;1.828005;1.438998;5.226473;0.192425;2.452246;0.054278;3487.575;17.8;0.280405;7.475102;1
7851;-3735606.859;-7903570.395;12.5384;5.486563;6.625658;1.157378;1.638509;1.420063;4.287786;0.280163;3.336797;0.030904;2973.487805;12.926829;0.296118;8.388666;1
7852;-3735606.859;-7890409.655;12.754538;5.496516;6.635862;1.197647;1.772787;1.605864;3.980206;0.151114;4.910488;0.085003;2542.853659;11.780488;0.295945;13.075667;1
7853;-3735606.859;-7877248.915;10.523927;4.453451;5.589716;1.017235;1.303895;1.033952;3.808797;0.137416;5.007668;0.073805;2601.475;9.2;0.299681;9.226696;1
7854;-3735606.859;-7864088.174;8.203301;3.496936;4.298641;0.753249;1.143519;0.716016;2.440415;0.152183;3.991337;0.089473;2205.5;3.560976;0.189627;11.775135;1
7855;-3735606.859;-7850927.434;7.362361;3.315248;4.349836;0.569718;0.735793;0.545276;1.844958;0.130972;4.139593;0.086705;1487.09375;3.575;0.134473;13.857457;1
7867;-3724209.324;-7949632.985;15.378322;6.855617;8.374174;1.369013;2.040333;1.561904;5.106586;0.202907;3.530813;0.052292;3153.365854;15.878049;0.184524;11.375676;1
7868;-3724209.324;-7936472.245;14.165693;6.521023;7.64778;1.343091;1.883699;1.573077;6.268936;0.187167;2.883695;0.040773;3473.425;18.525;0.290791;15.533659;1
7869;-3724209.324;-7923311.505;11.994666;5.368055;6.297721;1.030319;1.75585;1.302499;4.317118;0.17245;4.27019;0.081953;2812.682927;12.341463;0.208914;8.691186;1
7870;-3724209.324;-7910150.765;11.373321;4.98318;5.985034;0.972568;1.5004;1.262842;3.77521;0.15646;1.565926;0.093302;2586.8;11.325;0.248138;5.213207;1
7871;-3724209.324;-7896990.025;13.171833;5.893759;6.984773;1.239817;1.658722;1.537049;5.039865;0.190759;6.083884;0.060276;2633.487805;12.268293;0.239091;7.846503;1
7872;-3724209.324;-7883829.285;15.338956;6.859083;8.277364;1.460089;1.839835;1.84541;6.031395;0.292742;2.115884;0.025774;4097.2;13.25;0.342378;11.108061;1
7873;-3724209.324;-7870668.544;13.254862;5.90923;7.217927;1.216278;1.498671;1.566011;4.588562;0.314281;3.111379;0.052612;2888.634146;10.219512;0.309591;9.152933;1
7874;-3724209.324;-7857507.804;11.321098;4.902153;6.267993;1.042087;1.151133;1.289286;2.839501;0.182535;1.963688;0.081976;1957.85;6.9;0.25121;10.380972;1
7875;-3724209.324;-7844347.064;3.439346;1.283778;2.320903;0.190779;0.193626;0.125974;0.206475;0.110704;0.708074;0.084689;473;3.878049;0.042522;19.076569;1
7890;-3716610.967;-7962793.725;17.076454;7.489329;9.263555;1.480344;2.252206;1.583362;6.384653;0.180401;0.165226;-0.345776;3897.619048;20.769231;0.15302;6.919262;1
7896;-3709012.61;-7949632.985;13.857875;6.342777;7.476877;1.208379;1.933363;1.496921;6.519678;0.158393;2.743056;0.002429;3119.878049;22.585366;0.242584;14.717215;1
7897;-3709012.61;-7936472.245;12.744512;5.615765;6.65357;1.036079;2.077055;1.237876;3.986212;0.18932;2.636172;0.106569;3113.95;9.575;0.167474;6.061488;1
7898;-3709012.61;-7923311.505;14.829896;6.596412;7.849936;1.278757;2.36401;1.719208;5.23524;0.245216;6.318568;0.06083;3096.666667;13.119048;0.202064;8.418576;1
7899;-3709012.61;-7910150.765;15.710806;6.961351;8.358659;1.39586;2.329433;1.833301;5.617567;0.37321;6.551067;0.053103;3609.225;12.325;0.188723;9.214701;1
7900;-3709012.61;-7896990.025;14.564492;6.511741;7.76047;1.331781;1.982198;1.724578;5.463273;0.378739;4.553278;0.074209;2902.428571;10.357143;0.197503;9.290119;1
7901;-3709012.61;-7883829.285;9.742101;3.989827;4.977882;0.86432;1.278397;1.008377;2.860538;0.156125;6.400255;0.081272;2250.925;7.55;0.236063;6.287155;1
7902;-3709012.61;-7870668.544;6.749448;2.820791;3.755605;0.569267;0.636903;0.6227;1.475962;0.128821;2.654693;0.119519;1682.525;3.761905;0.16677;10.889822;1
7903;-3709012.61;-7857507.804;4.481148;2.001807;2.936854;0.224059;0.35551;0.178721;0.742134;0.15751;2.054301;0.091907;1336;2.45;0.070056;15.186775;1
7919;-3701414.253;-7962793.725;16.73801;7.375873;9.001097;1.49629;2.209395;1.624791;6.797069;0.155693;4.769746;-0.10557;2961.27027;20.447368;0.181625;10.662557;1
7925;-3693815.896;-7949632.985;14.292247;6.215073;7.561258;1.149097;2.232317;1.53171;4.431385;0.129201;7.344041;0.084749;2548.780488;11.292683;0.153161;6.995052;1
7926;-3693815.896;-7936472.245;14.390231;6.555078;7.793089;1.219902;2.16942;1.679971;5.399294;0.170431;3.499112;0.081597;2616.55;13.85;0.184685;11.873658;1
7927;-3693815.896;-7923311.505;15.556517;6.831024;8.171332;1.273165;2.680619;1.75037;4.708563;0.421195;4.104293;0.083825;2185.685714;8.857143;0.113158;8.921061;1
7928;-3693815.896;-7910150.765;12.009143;5.259054;6.191584;1.053778;1.866714;1.456998;3.952411;0.167827;8.149391;0.092335;1815.975;9.2;0.151831;8.921334;1
7929;-3693815.896;-7896990.025;11.243608;4.845713;6.195147;1.032748;1.237958;1.368715;3.001599;0.174071;3.958456;0.093521;2178.404762;8.428571;0.20856;12.145939;1
7930;-3693815.896;-7883829.285;7.15393;2.912931;4.176555;0.554937;0.581526;0.546253;1.402746;0.135154;5.022637;0.101158;1512.075;3.6;0.134934;6.602384;1
7931;-3693815.896;-7870668.544;5.425366;2.324221;3.266998;0.35212;0.436887;0.381315;1.233947;0.131165;1.225097;0.099261;1312.741935;3.309524;0.112974;13.152395;1
7948;-3686217.54;-7962793.725;17.850139;7.487266;9.482435;1.557627;2.590056;1.571798;3.862197;0.337012;5.447243;0.088707;2934.818182;7.181818;0.054239;7.777122;1
7954;-3678619.183;-7949632.985;14.20722;6.509735;7.706486;1.18032;2.076596;1.60008;5.072464;0.129842;6.295971;0.085705;2627.439024;12.756098;0.16183;10.297755;1
7955;-3678619.183;-7936472.245;12.783651;5.865611;6.843805;1.041114;2.038757;1.522445;4.825425;0.127887;5.822323;0.081465;2365.425;12.375;0.178336;8.345142;1
7956;-3678619.183;-7923311.505;9.59115;4.143906;4.964258;0.701791;1.596401;1.101454;2.982364;0.16167;9.872764;0.105835;1723.166667;8.452381;0.130425;7.054265;1
7957;-3678619.183;-7910150.765;9.919273;4.390836;5.159247;0.780101;1.588963;1.230629;3.852754;0.162709;2.673664;0.092771;1713.775;9.1;0.143075;12.542246;1
7958;-3678619.183;-7896990.025;11.589913;5.226407;6.394907;1.076417;1.299859;1.446937;4.482651;0.163284;5.403335;0.081892;2170.666667;12.857143;0.221734;14.323142;1
7959;-3678619.183;-7883829.285;10.975035;4.882638;5.979895;0.916767;1.201402;1.230797;4.01467;0.196385;2.966371;0.066093;1990.1125;8.9;0.198165;10.26816;1
7960;-3678619.183;-7870668.544;3.343911;1.270691;2.355227;0.145302;0.152355;0.106833;0.270936;0.12893;0.748349;0.080474;680.333333;3.642857;0.049738;18.91648;1
7977;-3671020.826;-7962793.725;13.62164;6.080321;7.273079;1.04098;1.96239;1.381506;4.718243;0.134515;2.558447;0.066001;2612.818182;13.454545;0.138807;7.339011;1
7982;-3663422.469;-7949632.985;12.896372;5.56843;6.696672;0.895462;2.321323;1.276866;3.126497;0.221067;5.510013;0.123688;2080.243902;6.365854;0.088131;3.97799;1
7983;-3663422.469;-7936472.245;11.514902;4.987039;5.880981;0.869249;2.136426;1.326755;3.353842;0.116934;5.352347;0.111181;1728.575;6.8;0.096331;9.666625;1
7984;-3663422.469;-7923311.505;12.599912;5.590456;6.738361;1.103924;1.945664;1.564854;3.587015;0.125734;4.990589;0.08841;1609.609756;8.195122;0.117001;14.092276;1
7985;-3663422.469;-7910150.765;10.176953;4.422081;5.378615;0.869243;1.446919;1.127588;2.924137;0.158404;3.301651;0.097329;1493.825;5.625;0.101437;9.567401;1
7986;-3663422.469;-7896990.025;10.9445;4.65339;5.982173;0.975324;1.307533;1.29812;2.611309;0.160133;1.192788;0.09939;1555;5.853659;0.11803;12.703456;1
7987;-3663422.469;-7883829.285;4.330923;1.728468;2.960719;0.159312;0.290177;0.100161;0.444942;0.134018;3.289656;0.119771;1074.7;1.775;0.052117;14.183498;1
8006;-3659623.291;-7969374.095;14.253808;6.413207;7.887782;1.025299;1.661071;1.472969;5.331907;0.136688;8.409963;0.029555;2813.8;16.85;0.129636;8.616439;1
8011;-3648225.755;-7962793.725;11.939807;5.402943;6.396415;0.801515;1.804481;1.243288;3.500059;0.12041;8.572851;0.082512;2501.95;10.125;0.105393;5.609176;1
8012;-3648225.755;-7949632.985;9.816444;4.255545;4.989525;0.783161;1.641938;0.863919;2.479309;0.112637;8.602487;0.125807;2192.560976;4.243902;0.080417;4.88219;1
8013;-3648225.755;-7936472.245;11.013122;4.770097;5.694107;0.838173;1.980335;1.142039;2.977887;0.11023;8.456056;0.11071;1715.575;5.075;0.076971;7.48915;1
8014;-3648225.755;-7923311.505;10.969119;4.780976;5.565031;0.894484;2.030536;1.234619;3.283342;0.112242;4.990766;0.103509;1435.5;4.525;0.076613;11.215467;1
8015;-3648225.755;-7910150.765;9.905569;4.249569;5.175357;0.933067;1.304742;1.039372;2.653989;0.137982;6.313316;0.095033;1726.25;4.75;0.104647;7.913022;1
8016;-3648225.755;-7896990.025;10.578774;4.573953;5.897951;0.96468;1.089457;1.307073;2.317277;0.135001;4.324005;0.099971;1792.15;6.8;0.137062;14.938052;1
8017;-3648225.755;-7883829.285;5.137622;2.183335;2.855659;0.352378;0.54483;0.283417;1.318893;0.138762;3.973642;0.089078;1474.5;2.75;0.084762;13.545361;1
8018;-3648225.755;-7870668.544;4.561472;1.909229;3.070735;0.215378;0.304092;0.155546;0.619996;0.112351;1.381126;0.082044;1272.166667;2.4;0.065301;14.667527;1
8036;-3640627.398;-7975954.466;14.912982;7.009618;8.697658;0.831141;1.271224;1.434979;5.154621;0.138101;0.376657;-0.351152;2928.58;12.462963;0.070357;8.477535;1
8042;-3633029.042;-7962793.725;11.452648;5.167096;6.227115;0.790125;1.451885;1.180869;3.240856;0.17421;10.4416;0.109958;2504.95122;7.926829;0.09367;5.167887;1
8043;-3633029.042;-7949632.985;11.727969;5.35346;6.376166;0.889638;1.703225;1.250553;3.613964;0.132525;3.517826;0.085557;2727.4;9.5;0.135235;5.201827;1
8044;-3633029.042;-7936472.245;11.500817;5.033729;6.107854;0.897496;1.854351;1.278099;2.712071;0.11664;6.205319;0.089187;2057.487805;7.512195;0.092446;7.209565;1
8045;-3633029.042;-7923311.505;8.867259;3.730916;4.403858;0.637136;1.694738;0.773355;2.096873;0.1283;7.940362;0.136168;1637.575;3.75;0.072652;5.149858;1
8046;-3633029.042;-7910150.765;11.319215;4.882593;5.671973;0.901862;2.270194;1.159139;2.946748;0.243827;4.736703;0.129996;1483.525;3.825;0.058225;12.322773;1
8047;-3633029.042;-7896990.025;10.617912;4.589002;5.658911;0.898276;1.50984;1.235338;2.67431;0.148469;4.245927;0.110537;1497.025;5.05;0.091909;11.301353;1
8048;-3633029.042;-7883829.285;8.223774;3.475501;4.272196;0.81127;0.950676;0.760242;2.153673;0.125831;5.144999;0.08323;2113.175676;4.1;0.142615;5.866807;1
8049;-3633029.042;-7870668.544;6.846778;2.892252;4.088475;0.462658;0.578698;0.531951;1.511932;0.124002;2.067417;0.089995;1386.125;3.975;0.123797;11.389746;1
8050;-3633029.042;-7857507.804;2.974595;1.142812;1.601155;0.1663;0.287473;0.103046;0.641414;0.12484;1.954515;0.136049;1323.3125;0.317073;0.065461;13.676726;1
8067;-3625430.685;-7975954.466;15.167751;6.966313;8.849448;0.880079;1.309558;1.586544;4.663426;0.18316;1.498681;-0.17637;2211.703125;10.194444;0.059101;9.13086;1
8073;-3617832.328;-7962793.725;12.429218;5.690126;6.887539;0.796019;1.569362;1.364255;4.207637;0.18423;7.136082;0.091853;2803.904762;10.571429;0.119924;8.754717;1
8074;-3617832.328;-7949632.985;12.047922;5.400651;6.558317;0.693422;1.887156;0.973738;2.659387;0.153471;7.004873;0.114839;2637.375;5.625;0.074971;2.256143;1
8075;-3617832.328;-7936472.245;11.405884;5.154346;6.125828;0.756187;1.888435;1.318046;3.503878;0.147919;3.682661;0.097954;1894.357143;7.166667;0.077748;9.708376;1
8076;-3617832.328;-7923311.505;7.853602;3.372122;3.771787;0.477638;1.746075;0.546257;1.759277;0.162881;3.989866;0.15378;1613.275;2.05;0.046646;4.42432;1
8077;-3617832.328;-7910150.765;11.208244;4.960868;5.732451;0.814312;2.153395;1.195951;3.171809;0.186149;4.876195;0.116178;1487.571429;3.452381;0.04814;10.318317;1
8078;-3617832.328;-7896990.025;11.929403;5.218596;6.419578;0.970371;1.737749;1.378779;3.119644;0.177638;6.362982;0.088627;2068.85;6.525;0.100144;8.797844;1
8079;-3617832.328;-7883829.285;7.616616;3.242081;4.305102;0.645204;0.62519;0.753378;1.665748;0.128384;5.174226;0.08493;1724.904762;5;0.132433;11.283583;1
8080;-3617832.328;-7870668.544;7.168489;3.141908;3.78932;0.571374;0.805125;0.669965;2.180144;0.131233;3.647562;0.092062;1766.026316;3.8;0.122824;14.697857;1
8081;-3617832.328;-7857507.804;6.482544;2.721061;3.467747;0.473033;0.549822;0.577728;1.979384;0.167162;3.88414;0.087239;1777.333333;4.142857;0.157698;9.61076;1
8082;-3617832.328;-7844347.064;2.492912;0.921416;1.414327;0.089105;0.12506;0.044925;0.28622;0.117783;0.754658;0.114354;1077.7;0.725;0.036961;11.821625;1
8098;-3610233.971;-7975954.466;16.650585;7.475848;9.646532;1.047935;1.465047;1.684909;4.695301;0.196001;3.811545;-0.21412;1707.270833;6.515152;0.031395;9.229406;1
8105;-3602635.614;-7962793.725;12.958591;5.752734;7.314352;0.708248;1.592968;1.195947;3.343669;0.190924;6.428794;0.1042;2291.97561;7.560976;0.067548;4.862479;1
8106;-3602635.614;-7949632.985;12.823631;5.799507;7.192032;0.7503;1.724418;1.21646;3.581147;0.156943;6.983663;0.099407;2664.825;7.525;0.078771;5.013585;1
8107;-3602635.614;-7936472.245;13.082024;5.874556;7.136029;0.933566;1.971266;1.506346;3.67467;0.155586;7.381529;0.098204;2107.146341;7.829268;0.091477;5.742556;1
8108;-3602635.614;-7923311.505;9.747738;4.367218;4.959443;0.644016;1.828594;0.720001;2.166001;0.199936;6.808119;0.111954;2073.05;3.5;0.059127;1.86345;1
8109;-3602635.614;-7910150.765;12.659665;5.641511;6.767348;0.915928;2.004998;1.40256;3.608966;0.256439;8.942693;0.095305;2205.439024;4.829268;0.068066;7.723809;1
8110;-3602635.614;-7896990.025;12.003656;5.280695;6.363391;0.89957;1.952914;1.425809;3.130123;0.140138;8.92609;0.10734;1572.3;4.75;0.063807;9.537856;1
8111;-3602635.614;-7883829.285;9.408192;4.036147;5.330604;0.691297;0.912238;1.041847;2.359732;0.14889;3.002205;0.092663;1514.175;5.475;0.11147;11.391621;1
8112;-3602635.614;-7870668.544;6.440347;2.779422;3.834848;0.383615;0.433551;0.50577;1.794938;0.121266;1.417639;0.066866;1546.703704;5.325;0.124271;16.481016;1
8113;-3602635.614;-7857507.804;5.265034;2.279763;3.107418;0.268655;0.452295;0.326767;1.451615;0.126569;1.585608;0.093949;1272.608696;2.585366;0.088924;15.436594;1
8114;-3602635.614;-7844347.064;3.086827;1.241745;1.605184;0.168845;0.223461;0.119948;0.9848;0.116192;0.515968;0.123322;1180.956522;0.8;0.069887;16.662439;1
8130;-3595037.257;-7975954.466;12.024675;5.366006;6.866769;0.738678;1.125311;0.925071;3.119844;0.24366;1.850832;0.062102;2176.69697;8.151515;0.051674;10.319187;1
2847;-5904937.742;-8397098.15;1.399832;0.815793;0.557636;0.575545;0.057668;0.116464;0.53222;0.025532;0.089092;-0.550299;7438.333333;59.578947;0.152177;80.310569;2
2866;-5897339.385;-8383937.41;0.956248;0.523561;0.403455;0.35453;0.038641;0.059746;0.494467;0.030773;0.312663;-0.2219;9018.806452;68.258065;0.144821;92.930178;2
2867;-5897339.385;-8304972.969;2.323975;1.101122;1.06207;0.711803;0.124026;0.262735;0.869814;0.028842;0;-1.039606;5028.8;59.478261;0.218333;69.798039;2
2869;-5897339.385;-8226008.528;2.635002;0.968702;1.164142;0.863312;0.078396;0.299227;1.475932;0.02897;2.693589;-0.059235;3657.238095;17.53125;0.671016;75.111438;2
